id,car_plate,customer_id,customer_gender,customer_age,time_beginning,time_end,lon_beginning,lat_beginning,lon_end,lat_end,time_park,area_id,area_name,fleet_id,time_beginning_formatted,time_end_formatted,time_beginning_hour,time_beginning_minute,time_beginning_second
64573,EF37696,8055,male,23,"2015-11-10 15:10:27+01","2015-11-10 15:11:40+01",112507,437892,112506,437891,0,5,RIFREDI,2,"2015-11-10 15:10:27","2015-11-10 15:11:40",15,10,10
64574,ED06233,7465,male,22,"2015-11-10 15:17:20+01","2015-11-10 15:31:49+01",92134,454480,92380,454532,0,28,"UMBRIA - MOLISE",1,"2015-11-10 15:17:20","2015-11-10 15:31:49",15,17,10
64576,DR53555,3229,male,26,"2015-11-10 15:19:50+01","2015-11-10 15:42:37+01",90861,454591,91257,454994,0,55,BAGGIO,1,"2015-11-10 15:19:50","2015-11-10 15:42:37",15,19,10
64577,ED06219,5041,male,44,"2015-11-10 15:22:04+01","2015-11-10 15:38:46+01",91662,454592,91987,454682,0,50,TORTONA,1,"2015-11-10 15:22:04","2015-11-10 15:38:46",15,22,10
64579,DR53521,2323,male,41,"2015-11-10 15:22:18+01","2015-11-10 15:39:07+01",91999,454796,92091,454605,0,10,CENTRALE,1,"2015-11-10 15:22:18","2015-11-10 15:39:07",15,22,10
64581,ED93292,37,male,20,"2015-11-10 15:25:37+01","2015-11-10 15:48:14+01",92031,454647,91955,454970,0,4,GUASTALLA,1,"2015-11-10 15:25:37","2015-11-10 15:48:14",15,25,10
64582,ED06246,7346,male,19,"2015-11-10 15:26:16+01","2015-11-10 15:43:59+01",91696,454581,91365,454599,0,7,"MAGENTA - S. VITTORE",1,"2015-11-10 15:26:16","2015-11-10 15:43:59",15,26,10
64586,ED06283,7730,male,41,"2015-11-10 15:29:54+01","2015-11-10 16:07:45+01",92133,455157,91695,454587,0,15,BICOCCA,1,"2015-11-10 15:29:54","2015-11-10 16:07:45",15,29,10
64589,DR53544,198,male,29,"2015-11-10 15:41:58+01","2015-11-10 15:53:34+01",92118,454534,92041,454710,0,27,"PORTA ROMANA",1,"2015-11-10 15:41:58","2015-11-10 15:53:34",15,41,10
64590,DR53549,1039,male,21,"2015-11-10 15:46:38+01","2015-11-10 16:02:55+01",91424,454688,90766,454933,0,57,SELINUNTE,1,"2015-11-10 15:46:38","2015-11-10 16:02:55",15,46,10
64591,ED75480,7967,female,49,"2015-11-10 15:51:58+01","2015-11-10 16:03:27+01",91127,454557,91261,454738,0,56,"FORZE ARMATE",1,"2015-11-10 15:51:58","2015-11-10 16:03:27",15,51,10
64592,EF37662,7667,male,65,"2015-11-10 15:52:47+01","2015-11-10 16:02:47+01",112747,437688,112747,437689,0,2,"CAMPO DI MARTE",2,"2015-11-10 15:52:47","2015-11-10 16:02:47",15,52,10
64593,ED06263,4251,male,53,"2015-11-10 15:54:10+01","2015-11-10 16:14:03+01",91774,454540,91276,454729,0,6,TICINESE,1,"2015-11-10 15:54:10","2015-11-10 16:14:03",15,54,10
64594,DR53520,2111,male,36,"2015-11-10 15:54:27+01","2015-11-10 16:20:40+01",91783,454591,91479,454919,0,1,DUOMO,1,"2015-11-10 15:54:27","2015-11-10 16:20:40",15,54,10
64595,ED06266,2661,female,47,"2015-11-10 15:57:48+01","2015-11-10 16:42:38+01",91992,454524,92061,454756,39,5,VIGENTINA,1,"2015-11-10 15:57:48","2015-11-10 16:42:38",15,57,10
64597,ED06297,4387,male,51,"2015-11-10 15:59:54+01","2015-11-10 16:10:18+01",91638,455016,91737,455094,0,77,BOVISA,1,"2015-11-10 15:59:54","2015-11-10 16:10:18",15,59,10
64598,ED93292,6115,male,28,"2015-11-10 16:00:10+01","2015-11-10 16:12:44+01",91955,454969,92156,454778,0,12,"MACIACHINI - MAGGIOLINA",1,"2015-11-10 16:00:10","2015-11-10 16:12:44",16,0,10
64599,ED06270,7094,male,18,"2015-11-10 16:00:52+01","2015-11-10 16:07:58+01",91359,454409,91559,454329,0,48,"RONCHETTO SUL NAVIGLIO",1,"2015-11-10 16:00:52","2015-11-10 16:07:58",16,0,10
64600,DR53584,2917,female,52,"2015-11-10 16:01:38+01","2015-11-10 16:13:35+01",92177,454632,92149,454505,0,26,"XXII MARZO",1,"2015-11-10 16:01:38","2015-11-10 16:13:35",16,1,10
64601,ED06247,5935,male,37,"2015-11-10 16:01:49+01","2015-11-10 16:13:01+01",91696,455017,91696,455017,0,77,BOVISA,1,"2015-11-10 16:01:49","2015-11-10 16:13:01",16,1,10
64602,DR53555,3229,male,26,"2015-11-10 16:03:29+01","2015-11-10 16:29:52+01",91257,454995,90851,454642,0,72,"MAGGIORE - MUSOCCO",1,"2015-11-10 16:03:29","2015-11-10 16:29:52",16,3,10
64603,ED06291,7062,male,39,"2015-11-10 16:04:13+01","2015-11-10 16:12:34+01",91932,454627,92083,454566,0,1,DUOMO,1,"2015-11-10 16:04:13","2015-11-10 16:12:34",16,4,10
64605,ED75480,7967,female,49,"2015-11-10 16:12:22+01","2015-11-10 16:28:26+01",91261,454738,90968,454613,0,60,"S. SIRO",1,"2015-11-10 16:12:22","2015-11-10 16:28:26",16,12,10
64606,DR53521,2728,female,30,"2015-11-10 16:17:52+01","2015-11-10 16:36:35+01",92092,454607,92225,454849,0,26,"XXII MARZO",1,"2015-11-10 16:17:52","2015-11-10 16:36:35",16,17,10
64607,ED06284,3238,female,28,"2015-11-10 16:18:38+01","2015-11-10 16:38:22+01",91696,454586,91576,454332,0,7,"MAGENTA - S. VITTORE",1,"2015-11-10 16:18:38","2015-11-10 16:38:22",16,18,10
64608,ED06247,5935,male,37,"2015-11-10 16:21:37+01","2015-11-10 16:35:11+01",91696,455016,91628,454905,0,77,BOVISA,1,"2015-11-10 16:21:37","2015-11-10 16:35:11",16,21,10
64609,EF37657,7466,male,44,"2015-11-10 16:23:19+01","2015-11-10 16:33:08+01",112616,437795,112526,437890,0,1,"CENTRO STORICO",2,"2015-11-10 16:23:19","2015-11-10 16:33:08",16,23,10
64612,DR53520,2111,male,36,"2015-11-10 16:29:25+01","2015-11-10 16:35:20+01",91480,454918,91478,454919,0,71,VILLAPIZZONE,1,"2015-11-10 16:29:25","2015-11-10 16:35:20",16,29,10
64614,DR53543,7884,male,47,"2015-11-10 16:36:16+01","2015-11-10 16:36:16+01",91927,454664,91926,454665,0,1,DUOMO,1,"2015-11-10 16:36:16","2015-11-10 16:36:16",16,36,10
64615,ED06210,7449,male,41,"2015-11-10 16:38:23+01","2015-11-10 16:53:08+01",92065,454542,91698,454583,0,27,"PORTA ROMANA",1,"2015-11-10 16:38:23","2015-11-10 16:53:08",16,38,10
64616,EF37682,6718,male,31,"2015-11-10 16:41:19+01","2015-11-10 16:54:43+01",112278,437841,112186,437675,0,1,"CENTRO STORICO",2,"2015-11-10 16:41:19","2015-11-10 16:54:43",16,41,10
64618,ED06278,1217,male,66,"2015-11-10 16:54:37+01","2015-11-10 17:32:45+01",92048,454747,92123,454735,638,3,"GIARDINI PORTA VENEZIA",1,"2015-11-10 16:54:37","2015-11-10 17:32:45",16,54,10
64619,DR53580,7884,male,47,"2015-11-10 16:55:45+01","2015-11-10 17:33:00+01",91924,454666,92204,455232,0,1,DUOMO,1,"2015-11-10 16:55:45","2015-11-10 17:33:00",16,55,10
64626,ED06296,1702,male,54,"2015-11-10 17:01:42+01","2015-11-10 17:16:00+01",92107,454595,91910,454591,0,26,"XXII MARZO",1,"2015-11-10 17:01:42","2015-11-10 17:16:00",17,1,10
64627,ED06233,7465,male,22,"2015-11-10 17:04:36+01","2015-11-10 17:17:52+01",92381,454531,92488,454709,0,30,MECENATE,1,"2015-11-10 17:04:36","2015-11-10 17:17:52",17,4,10
64630,DR53577,7903,male,22,"2015-11-10 17:10:40+01","2015-11-10 17:38:27+01",91615,454571,91820,454804,0,50,TORTONA,1,"2015-11-10 17:10:40","2015-11-10 17:38:27",17,10,10
64633,ED06271,857,female,39,"2015-11-10 17:15:03+01","2015-11-10 17:28:17+01",91786,454591,91618,454493,0,1,DUOMO,1,"2015-11-10 17:15:03","2015-11-10 17:28:17",17,15,10
64636,EF03275,7180,female,45,"2015-11-10 17:21:40+01","2015-11-10 17:45:24+01",91925,454711,91468,454751,0,2,BRERA,1,"2015-11-10 17:21:40","2015-11-10 17:45:24",17,21,10
64638,ED06258,2807,male,46,"2015-11-10 17:25:35+01","2015-11-10 17:32:14+01",92045,454747,91985,454680,0,3,"GIARDINI PORTA VENEZIA",1,"2015-11-10 17:25:35","2015-11-10 17:32:14",17,25,10
64642,ED06296,6531,female,37,"2015-11-10 17:27:42+01","2015-11-10 17:44:36+01",91909,454590,91524,454590,0,1,DUOMO,1,"2015-11-10 17:27:42","2015-11-10 17:44:36",17,27,10
64643,ED06230,2594,male,33,"2015-11-10 17:27:46+01","2015-11-10 17:35:42+01",92048,454844,91907,454827,0,10,CENTRALE,1,"2015-11-10 17:27:46","2015-11-10 17:35:42",17,27,10
64646,DR53595,7094,male,18,"2015-11-10 17:30:53+01","2015-11-10 17:35:27+01",91952,454398,91983,454425,0,37,"EX OM - MORIVIONE",1,"2015-11-10 17:30:53","2015-11-10 17:35:27",17,30,10
64647,EF37613,7551,male,53,"2015-11-10 17:30:59+01","2015-11-10 17:39:43+01",111912,437841,111866,437941,0,4,"ISOLOTTO LEGNAIA",2,"2015-11-10 17:30:59","2015-11-10 17:39:43",17,30,10
64653,ED06279,6763,male,47,"2015-11-10 17:34:06+01","2015-11-10 17:53:12+01",92300,454750,92056,454470,0,22,"CITTA' STUDI",1,"2015-11-10 17:34:06","2015-11-10 17:53:12",17,34,10
64658,ED06258,6184,male,25,"2015-11-10 17:42:40+01","2015-11-10 17:53:13+01",91985,454681,91871,454745,0,1,DUOMO,1,"2015-11-10 17:42:40","2015-11-10 17:53:13",17,42,10
64659,ED93104,2472,female,47,"2015-11-10 17:44:02+01","2015-11-10 18:09:12+01",91924,454664,92146,454500,0,1,DUOMO,1,"2015-11-10 17:44:02","2015-11-10 18:09:12",17,44,10
64662,ED06206,3072,male,37,"2015-11-10 17:45:05+01","2015-11-10 17:59:23+01",92049,454844,92228,454917,0,10,CENTRALE,1,"2015-11-10 17:45:05","2015-11-10 17:59:23",17,45,10
64667,ED06209,2129,female,24,"2015-11-10 17:47:57+01","2015-11-10 17:51:19+01",91517,454879,91517,454879,0,67,PORTELLO,1,"2015-11-10 17:47:57","2015-11-10 17:51:19",17,47,10
64668,DR53565,5931,male,52,"2015-11-10 17:48:10+01","2015-11-10 18:43:59+01",91723,454610,91734,454475,1831,7,"MAGENTA - S. VITTORE",1,"2015-11-10 17:48:10","2015-11-10 18:43:59",17,48,10
64669,ED06295,2283,male,27,"2015-11-10 17:48:19+01","2015-11-10 18:03:02+01",91856,454975,91858,454995,0,11,ISOLA,1,"2015-11-10 17:48:19","2015-11-10 18:03:02",17,48,10
64672,DR53544,775,male,31,"2015-11-10 17:49:14+01","2015-11-10 18:06:51+01",92041,454710,92304,454645,0,4,GUASTALLA,1,"2015-11-10 17:49:14","2015-11-10 18:06:51",17,49,10
64683,DD30918,2755,male,63,"2015-11-10 17:50:17+01","2015-11-10 18:10:57+01",91839,454687,91821,454332,0,2,BRERA,1,"2015-11-10 17:50:17","2015-11-10 18:10:57",17,50,10
64694,ED06209,2129,female,24,"2015-11-10 17:52:04+01","2015-11-10 18:17:22+01",91517,454879,91930,454505,0,67,PORTELLO,1,"2015-11-10 17:52:04","2015-11-10 18:17:22",17,52,10
64695,ED06220,3053,male,27,"2015-11-10 17:53:18+01","2015-11-10 18:03:06+01",91710,454441,91565,454311,0,44,NAVIGLI,1,"2015-11-10 17:53:18","2015-11-10 18:03:06",17,53,10
64699,ED06279,7892,male,36,"2015-11-10 18:01:05+01","2015-11-10 18:20:02+01",92056,454470,92199,454781,0,27,"PORTA ROMANA",1,"2015-11-10 18:01:05","2015-11-10 18:20:02",18,1,10
64704,ED06291,1654,female,53,"2015-11-10 18:05:19+01","2015-11-10 18:23:42+01",92075,454572,92351,454693,0,26,"XXII MARZO",1,"2015-11-10 18:05:19","2015-11-10 18:23:42",18,5,10
64711,EF37647,7477,male,36,"2015-11-10 18:10:09+01","2015-11-10 18:55:09+01",112052,437719,112573,437721,488,4,"ISOLOTTO LEGNAIA",2,"2015-11-10 18:10:09","2015-11-10 18:55:09",18,10,10
64712,ED06283,5068,female,23,"2015-11-10 18:10:23+01","2015-11-10 18:18:24+01",91695,454584,91600,454676,0,7,"MAGENTA - S. VITTORE",1,"2015-11-10 18:10:23","2015-11-10 18:18:24",18,10,10
64713,DR53539,1987,female,33,"2015-11-10 18:10:25+01","2015-11-10 18:41:35+01",90837,454664,91598,455028,0,55,BAGGIO,1,"2015-11-10 18:10:25","2015-11-10 18:41:35",18,10,10
64715,DR53577,7903,male,22,"2015-11-10 18:12:09+01","2015-11-10 18:27:54+01",91821,454803,91488,454882,0,2,BRERA,1,"2015-11-10 18:12:09","2015-11-10 18:27:54",18,12,10
64717,ED06296,987,female,28,"2015-11-10 18:14:03+01","2015-11-10 20:03:13+01",91524,454589,92270,454513,3965,51,WASHINGTON,1,"2015-11-10 18:14:03","2015-11-10 20:03:13",18,14,10
64719,ED06225,5908,male,42,"2015-11-10 18:15:41+01","2015-11-10 18:48:59+01",91878,454660,92150,454419,0,2,BRERA,1,"2015-11-10 18:15:41","2015-11-10 18:48:59",18,15,10
64721,ED06246,844,female,34,"2015-11-10 18:17:25+01","2015-11-10 18:44:40+01",91365,454599,91822,454459,0,52,"BANDE NERE",1,"2015-11-10 18:17:25","2015-11-10 18:44:40",18,17,10
64722,ED06213,2335,male,38,"2015-11-10 18:18:20+01","2015-11-10 19:10:36+01",91977,454706,92036,454804,0,4,GUASTALLA,1,"2015-11-10 18:18:20","2015-11-10 19:10:36",18,18,10
64723,ED06209,2129,female,24,"2015-11-10 18:18:50+01","2015-11-10 18:20:07+01",91932,454504,91932,454504,0,5,VIGENTINA,1,"2015-11-10 18:18:50","2015-11-10 18:20:07",18,18,10
64726,DV36099,7695,male,23,"2015-11-10 18:20:55+01","2015-11-10 18:24:05+01",91925,454606,91924,454606,0,1,DUOMO,1,"2015-11-10 18:20:55","2015-11-10 18:24:05",18,20,10
64727,ED93104,6763,male,47,"2015-11-10 18:21:07+01","2015-11-10 18:45:54+01",92146,454500,92291,454809,0,28,"UMBRIA - MOLISE",1,"2015-11-10 18:21:07","2015-11-10 18:45:54",18,21,10
64729,DR53584,2917,female,52,"2015-11-10 18:22:29+01","2015-11-10 18:30:46+01",92149,454504,92175,454617,0,28,"UMBRIA - MOLISE",1,"2015-11-10 18:22:29","2015-11-10 18:30:46",18,22,10
64731,EF37613,7551,male,53,"2015-11-10 18:23:45+01","2015-11-10 18:52:15+01",111867,437940,111912,437841,768,5,RIFREDI,2,"2015-11-10 18:23:45","2015-11-10 18:52:15",18,23,10
64730,ED06230,2594,male,33,"2015-11-10 18:23:45+01","2015-11-10 18:42:02+01",91907,454827,92160,454959,0,9,"GARIBALDI REPUBBLICA",1,"2015-11-10 18:23:45","2015-11-10 18:42:02",18,23,10
64732,ED06209,2129,female,24,"2015-11-10 18:24:17+01","2015-11-10 18:25:37+01",91931,454505,91932,454505,0,5,VIGENTINA,1,"2015-11-10 18:24:17","2015-11-10 18:25:37",18,24,10
64733,DD30909,6940,female,29,"2015-11-10 18:25:17+01","2015-11-10 18:53:13+01",92080,454739,91695,454530,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-10 18:25:17","2015-11-10 18:53:13",18,25,10
64734,ED93101,2980,female,21,"2015-11-10 18:26:47+01","2015-11-10 19:01:06+01",92478,454529,91831,454946,0,30,MECENATE,1,"2015-11-10 18:26:47","2015-11-10 19:01:06",18,26,10
64741,DR53511,3759,female,28,"2015-11-10 18:34:01+01","2015-11-10 19:05:26+01",91960,454842,92024,454513,0,9,"GARIBALDI REPUBBLICA",1,"2015-11-10 18:34:01","2015-11-10 19:05:26",18,34,10
64742,ED06258,2595,female,36,"2015-11-10 18:35:07+01","2015-11-10 19:02:32+01",91871,454746,91628,454956,0,2,BRERA,1,"2015-11-10 18:35:07","2015-11-10 19:02:32",18,35,10
64744,EF37668,7241,female,76,"2015-11-10 18:38:08+01","2015-11-10 20:35:19+01",112519,437544,112519,437544,4219,3,"GAVINANA GALLUZZO",2,"2015-11-10 18:38:08","2015-11-10 20:35:19",18,38,10
64749,DR53595,7094,male,18,"2015-11-10 18:41:37+01","2015-11-10 19:26:19+01",91983,454424,91342,454400,0,37,"EX OM - MORIVIONE",1,"2015-11-10 18:41:37","2015-11-10 19:26:19",18,41,10
64750,DR53563,1520,male,45,"2015-11-10 18:41:49+01","2015-11-10 19:50:47+01",92075,454852,91726,454834,2619,10,CENTRALE,1,"2015-11-10 18:41:49","2015-11-10 19:50:47",18,41,10
64751,DR53558,3756,male,48,"2015-11-10 18:41:57+01","2015-11-10 19:22:03+01",92047,454747,91422,454646,0,3,"GIARDINI PORTA VENEZIA",1,"2015-11-10 18:41:57","2015-11-10 19:22:03",18,41,10
64753,ED06223,5813,male,48,"2015-11-10 18:42:54+01","2015-11-10 18:53:11+01",91362,454402,91341,454472,0,48,"RONCHETTO SUL NAVIGLIO",1,"2015-11-10 18:42:54","2015-11-10 18:53:11",18,42,10
64755,DR53518,3269,female,26,"2015-11-10 18:48:52+01","2015-11-10 19:13:52+01",91129,454556,90878,454629,420,56,"FORZE ARMATE",1,"2015-11-10 18:48:52","2015-11-10 19:13:52",18,48,10
64757,DR53584,2090,male,24,"2015-11-10 18:51:21+01","2015-11-10 19:04:38+01",92176,454617,91967,454645,0,26,"XXII MARZO",1,"2015-11-10 18:51:21","2015-11-10 19:04:38",18,51,10
64763,ED06271,857,female,39,"2015-11-10 18:59:57+01","2015-11-10 19:30:44+01",91622,454490,92044,454769,0,44,NAVIGLI,1,"2015-11-10 18:59:57","2015-11-10 19:30:44",18,59,10
64764,DV36099,5411,male,47,"2015-11-10 19:02:47+01","2015-11-10 19:18:00+01",91926,454606,92162,454576,0,1,DUOMO,1,"2015-11-10 19:02:47","2015-11-10 19:18:00",19,2,10
64766,ED06217,7346,male,19,"2015-11-10 19:03:45+01","2015-11-10 19:22:08+01",91356,454613,91805,454573,0,52,"BANDE NERE",1,"2015-11-10 19:03:45","2015-11-10 19:22:08",19,3,10
64767,DD30918,2978,female,40,"2015-11-10 19:05:47+01","2015-11-10 19:08:42+01",91822,454332,91822,454332,0,42,STADERA,1,"2015-11-10 19:05:47","2015-11-10 19:08:42",19,5,10
64768,EF03275,5107,male,47,"2015-11-10 19:06:36+01","2015-11-10 19:36:08+01",91468,454750,91484,454747,1095,58,"DE ANGELI - MONTE ROSA",1,"2015-11-10 19:06:36","2015-11-10 19:36:08",19,6,10
64771,DD30912,720,male,45,"2015-11-10 19:09:56+01","2015-11-10 19:41:00+01",92057,454785,92447,454339,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-10 19:09:56","2015-11-10 19:41:00",19,9,10
64772,ED75487,5830,female,29,"2015-11-10 19:13:05+01","2015-11-10 19:24:51+01",91600,454685,91316,454601,0,68,PAGANO,1,"2015-11-10 19:13:05","2015-11-10 19:24:51",19,13,10
64773,ED93100,191,male,28,"2015-11-10 19:13:28+01","2015-11-10 19:36:02+01",91918,454597,92345,454950,0,1,DUOMO,1,"2015-11-10 19:13:28","2015-11-10 19:36:02",19,13,10
64774,EF37627,7095,male,58,"2015-11-10 19:14:09+01","2015-11-10 19:16:50+01",112920,437830,112920,437830,0,2,"CAMPO DI MARTE",2,"2015-11-10 19:14:09","2015-11-10 19:16:50",19,14,10
64776,DR53511,1271,male,38,"2015-11-10 19:14:33+01","2015-11-10 19:31:02+01",92025,454514,92441,454356,0,27,"PORTA ROMANA",1,"2015-11-10 19:14:33","2015-11-10 19:31:02",19,14,10
64777,DR53587,4207,female,22,"2015-11-10 19:15:44+01","2015-11-10 19:38:18+01",92065,454860,92290,454678,0,10,CENTRALE,1,"2015-11-10 19:15:44","2015-11-10 19:38:18",19,15,10
64778,DD30907,5588,male,29,"2015-11-10 19:16:06+01","2015-11-10 19:42:13+01",92050,454844,92037,454706,0,10,CENTRALE,1,"2015-11-10 19:16:06","2015-11-10 19:42:13",19,16,10
64780,ED06228,5658,male,44,"2015-11-10 19:18:14+01","2015-11-10 19:50:18+01",91555,454722,91909,454479,336,68,PAGANO,1,"2015-11-10 19:18:14","2015-11-10 19:50:18",19,18,10
64781,DR53539,590,male,32,"2015-11-10 19:18:17+01","2015-11-10 19:38:53+01",91598,455029,91585,454543,0,77,BOVISA,1,"2015-11-10 19:18:17","2015-11-10 19:38:53",19,18,10
64785,ED06264,553,male,24,"2015-11-10 19:24:01+01","2015-11-10 19:48:50+01",92071,454625,92302,454417,0,4,GUASTALLA,1,"2015-11-10 19:24:01","2015-11-10 19:48:50",19,24,10
64786,ED06278,5005,male,50,"2015-11-10 19:24:02+01","2015-11-10 19:42:15+01",92122,454734,92177,454530,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-10 19:24:02","2015-11-10 19:42:15",19,24,10
64788,ED06230,2594,male,33,"2015-11-10 19:25:17+01","2015-11-10 19:46:46+01",92160,454958,91331,454853,0,20,LORETO,1,"2015-11-10 19:25:17","2015-11-10 19:46:46",19,25,10
64789,ED06242,8093,male,56,"2015-11-10 19:25:43+01","2015-11-10 19:35:43+01",0,0,0,0,0,,,1,"2015-11-10 19:25:43","2015-11-10 19:35:43",19,25,10
64790,DR53518,3269,female,26,"2015-11-10 19:29:27+01","2015-11-10 19:33:14+01",90877,454628,90877,454629,0,55,BAGGIO,1,"2015-11-10 19:29:27","2015-11-10 19:33:14",19,29,10
64791,ED79067,7062,male,39,"2015-11-10 19:30:43+01","2015-11-10 19:46:53+01",92070,454627,91791,454594,0,4,GUASTALLA,1,"2015-11-10 19:30:43","2015-11-10 19:46:53",19,30,10
64792,ED06221,4428,male,45,"2015-11-10 19:32:56+01","2015-11-10 19:52:19+01",92045,454844,92032,454600,0,10,CENTRALE,1,"2015-11-10 19:32:56","2015-11-10 19:52:19",19,32,10
64793,ED06209,3042,male,27,"2015-11-10 19:33:34+01","2015-11-10 19:46:47+01",91932,454503,91844,454394,0,5,VIGENTINA,1,"2015-11-10 19:33:34","2015-11-10 19:46:47",19,33,10
64795,DR53582,5679,male,43,"2015-11-10 19:34:36+01","2015-11-10 19:58:06+01",91437,454602,91129,454558,0,52,"BANDE NERE",1,"2015-11-10 19:34:36","2015-11-10 19:58:06",19,34,10
64794,EF37647,6289,male,47,"2015-11-10 19:34:38+01","2015-11-10 19:44:15+01",112571,437723,112643,437644,0,1,"CENTRO STORICO",2,"2015-11-10 19:34:38","2015-11-10 19:44:15",19,34,10
64796,DR53508,2862,male,58,"2015-11-10 19:35:36+01","2015-11-10 20:01:33+01",91542,454527,91988,454665,0,49,GIAMBELLINO,1,"2015-11-10 19:35:36","2015-11-10 20:01:33",19,35,10
64797,DR53518,3269,female,26,"2015-11-10 19:37:54+01","2015-11-10 19:42:46+01",90877,454629,90877,454629,0,55,BAGGIO,1,"2015-11-10 19:37:54","2015-11-10 19:42:46",19,37,10
64798,ED93101,3288,male,44,"2015-11-10 19:39:14+01","2015-11-10 19:56:33+01",91826,454948,91417,455129,0,78,FARINI,1,"2015-11-10 19:39:14","2015-11-10 19:56:33",19,39,10
64799,DR53550,1761,male,27,"2015-11-10 19:39:17+01","2015-11-10 19:53:40+01",91959,454426,91723,454496,0,37,"EX OM - MORIVIONE",1,"2015-11-10 19:39:17","2015-11-10 19:53:40",19,39,10
64800,DR53536,3141,male,23,"2015-11-10 19:42:41+01","2015-11-10 20:09:40+01",91907,454480,92191,454781,0,5,VIGENTINA,1,"2015-11-10 19:42:41","2015-11-10 20:09:40",19,42,10
64802,ED06211,1745,female,35,"2015-11-10 19:43:10+01","2015-11-10 20:04:36+01",91360,454614,91361,454613,212,52,"BANDE NERE",1,"2015-11-10 19:43:10","2015-11-10 20:04:36",19,43,10
64806,ED06210,835,male,52,"2015-11-10 19:45:56+01","2015-11-10 20:05:00+01",91695,454586,91307,454448,0,7,"MAGENTA - S. VITTORE",1,"2015-11-10 19:45:56","2015-11-10 20:05:00",19,45,10
64811,DR53580,7884,male,47,"2015-11-10 19:49:19+01","2015-11-10 20:15:22+01",92203,455234,91926,454665,0,,,1,"2015-11-10 19:49:19","2015-11-10 20:15:22",19,49,10
64813,DR53539,590,male,32,"2015-11-10 19:51:03+01","2015-11-10 19:52:09+01",91585,454545,91585,454545,0,50,TORTONA,1,"2015-11-10 19:51:03","2015-11-10 19:52:09",19,51,10
64814,DR53584,2090,male,24,"2015-11-10 19:52:26+01","2015-11-10 20:06:35+01",91966,454645,92200,454626,0,1,DUOMO,1,"2015-11-10 19:52:26","2015-11-10 20:06:35",19,52,10
64815,ED06258,7940,female,60,"2015-11-10 19:52:36+01","2015-11-10 20:29:23+01",91628,454956,91621,455284,0,70,GHISOLFA,1,"2015-11-10 19:52:36","2015-11-10 20:29:23",19,52,10
64817,DR53514,4271,male,48,"2015-11-10 19:57:39+01","2015-11-10 20:27:34+01",92028,454803,92041,454941,572,10,CENTRALE,1,"2015-11-10 19:57:39","2015-11-10 20:27:34",19,57,10
64818,ED06221,331,male,34,"2015-11-10 20:00:30+01","2015-11-10 20:07:24+01",92031,454599,92137,454588,0,4,GUASTALLA,1,"2015-11-10 20:00:30","2015-11-10 20:07:24",20,0,10
64819,ED06261,1604,female,49,"2015-11-10 20:03:40+01","2015-11-10 20:19:05+01",91880,454776,92043,454753,0,2,BRERA,1,"2015-11-10 20:03:40","2015-11-10 20:19:05",20,3,10
64820,ED06236,1604,female,49,"2015-11-10 20:06:24+01","2015-11-10 20:07:44+01",91880,454776,91880,454777,0,2,BRERA,1,"2015-11-10 20:06:24","2015-11-10 20:07:44",20,6,10
64821,ED06281,6111,male,45,"2015-11-10 20:06:33+01","2015-11-10 20:29:29+01",91950,454833,91620,454581,0,9,"GARIBALDI REPUBBLICA",1,"2015-11-10 20:06:33","2015-11-10 20:29:29",20,6,10
64822,DR53595,6624,female,29,"2015-11-10 20:06:55+01","2015-11-10 20:11:28+01",91342,454399,91406,454412,0,48,"RONCHETTO SUL NAVIGLIO",1,"2015-11-10 20:06:55","2015-11-10 20:11:28",20,6,10
64824,DR53521,1171,male,25,"2015-11-10 20:08:42+01","2015-11-10 20:26:25+01",92226,454848,92101,454561,0,21,"BUENOS AIRES - VENEZIA",1,"2015-11-10 20:08:42","2015-11-10 20:26:25",20,8,10
64827,ED06217,7346,male,19,"2015-11-10 20:11:49+01","2015-11-10 20:29:27+01",91805,454574,91365,454600,0,6,TICINESE,1,"2015-11-10 20:11:49","2015-11-10 20:29:27",20,11,10
64828,DR53589,2009,male,21,"2015-11-10 20:11:59+01","2015-11-10 20:22:32+01",92338,454744,92481,454744,0,22,"CITTA' STUDI",1,"2015-11-10 20:11:59","2015-11-10 20:22:32",20,11,10
64829,ED06269,1831,male,24,"2015-11-10 20:15:10+01","2015-11-10 20:23:40+01",91601,454685,91708,454540,0,68,PAGANO,1,"2015-11-10 20:15:10","2015-11-10 20:23:40",20,15,10
